candidate,family,quant,sample_id,raw_detection_count,measurement_count,installed_object_count,installed_tp,installed_fp,installed_fn,installed_duplicate_count
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000440_frame103074,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000444_frame103082,2,2,2,2,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000502_frame103198,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000522_frame103238,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000523_frame103240,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000552_frame103298,7,7,7,4,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000558_frame103310,7,7,7,4,3,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000600_frame103394,8,8,8,5,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000623_frame103440,13,13,13,8,5,1,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000650_frame103494,12,12,12,7,5,2,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000652_frame103498,13,13,13,7,6,0,6
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000670_frame103534,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000674_frame103542,8,8,8,3,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000708_frame103610,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000717_frame103628,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000720_frame103634,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000726_frame103646,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000736_frame103666,8,8,8,4,4,1,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000740_frame103674,5,5,5,3,2,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000745_frame103684,6,6,6,4,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000753_frame103700,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000762_frame103718,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000770_frame103734,7,7,7,3,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000771_frame103736,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000829_frame103852,7,7,7,3,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000831_frame103856,7,7,7,3,4,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000840_frame103874,9,9,9,5,4,1,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000846_frame103886,7,7,7,2,5,2,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000847_frame103888,8,8,8,5,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000882_frame103958,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000900_frame103994,1,1,1,0,1,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000906_frame104006,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000909_frame104012,0,0,0,0,0,1,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000914_frame104022,2,2,2,1,1,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000919_frame104032,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000926_frame104046,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000927_frame104048,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000931_frame104056,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000936_frame104066,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000937_frame104068,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000957_frame104108,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000968_frame104130,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000977_frame104148,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000979_frame104152,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000994_frame104182,6,6,6,3,3,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_000997_frame104188,5,5,5,3,2,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001052_frame104298,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001057_frame104308,3,3,3,3,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001067_frame104328,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001071_frame104336,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001101_frame104396,4,4,4,2,2,2,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001104_frame104402,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001110_frame104414,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001156_frame104506,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001168_frame104530,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001211_frame104616,8,8,8,6,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001214_frame104622,4,4,4,1,3,5,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001216_frame104626,9,9,9,4,5,2,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001220_frame104634,6,6,6,4,2,3,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001221_frame104636,8,8,8,4,4,3,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001230_frame104654,9,9,9,5,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001234_frame104662,9,9,9,4,5,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001239_frame104672,10,10,10,5,5,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001242_frame104678,8,8,8,4,4,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001255_frame104704,11,11,11,6,5,1,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001264_frame104722,9,9,9,8,1,1,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001265_frame104724,10,10,10,7,3,2,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001271_frame104736,12,12,12,6,6,1,6
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001300_frame104794,4,4,4,4,0,3,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001309_frame104812,9,9,9,4,5,1,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001310_frame104814,9,9,9,4,5,1,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001323_frame104840,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001327_frame104848,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001339_frame104872,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001342_frame104878,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001349_frame104892,10,10,10,4,6,0,6
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001351_frame104896,12,12,12,4,8,0,8
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001352_frame104898,11,11,11,4,7,0,7
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001356_frame104906,8,8,8,3,5,1,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001359_frame104912,9,9,9,4,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001378_frame104950,9,9,9,4,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001383_frame104960,5,5,5,2,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001384_frame104962,6,6,6,2,4,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001385_frame104964,5,5,5,2,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001389_frame104972,6,6,6,2,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001393_frame104980,6,6,6,2,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001395_frame104984,6,6,6,2,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001406_frame105006,5,5,5,2,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001408_frame105010,6,6,6,2,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001411_frame105016,6,6,6,2,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001412_frame105018,5,5,5,2,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001415_frame105024,7,7,7,2,5,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001419_frame105032,7,7,7,2,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001531_frame105256,7,7,7,4,3,2,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001537_frame105268,9,9,9,4,5,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001539_frame105272,7,7,7,3,4,2,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001565_frame105324,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001567_frame105328,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001608_frame105410,7,7,7,4,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001610_frame105414,7,7,7,3,4,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001617_frame105428,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001655_frame105504,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001657_frame105508,10,10,10,4,6,0,6
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001689_frame105572,9,9,9,4,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001695_frame105584,9,9,9,4,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001788_frame105770,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001793_frame105780,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001794_frame105782,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001796_frame105786,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001799_frame105792,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001881_frame105956,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001893_frame105980,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001899_frame105992,1,1,1,0,1,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001914_frame106022,7,7,7,3,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001954_frame106102,10,10,10,7,3,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001973_frame106140,8,8,8,6,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001983_frame106160,9,9,9,6,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001986_frame106166,12,12,12,6,6,0,6
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001990_frame106174,8,8,8,6,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001997_frame106188,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_001999_frame106192,8,8,8,5,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002000_frame106194,8,8,8,5,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002002_frame106198,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002008_frame106210,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002010_frame106214,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002019_frame106232,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002027_frame106248,9,9,9,5,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002029_frame106252,5,5,5,4,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002034_frame106262,6,6,6,4,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002036_frame106266,6,6,6,4,2,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002041_frame106276,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002042_frame106278,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002043_frame106280,8,8,8,4,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002049_frame106292,4,4,4,2,2,3,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002057_frame106308,7,7,7,3,4,2,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002063_frame106320,4,4,4,2,2,1,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002072_frame106338,6,6,6,2,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002073_frame106340,6,6,6,2,4,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002076_frame106346,7,7,7,2,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002078_frame106350,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002079_frame106352,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002087_frame106368,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002096_frame106386,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002098_frame106390,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002100_frame106394,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002101_frame106396,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002107_frame106408,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002111_frame106416,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002134_frame106462,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002140_frame106474,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002156_frame106506,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002157_frame106508,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002206_frame106606,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002224_frame106642,0,0,0,0,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002250_frame106694,2,2,2,1,1,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002252_frame106698,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002254_frame106702,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002256_frame106706,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002321_frame106836,3,3,3,2,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002381_frame106956,8,8,8,6,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002385_frame106964,8,8,8,5,3,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002393_frame106980,9,9,9,5,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002394_frame106982,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002408_frame107010,7,7,7,4,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002415_frame107024,6,6,6,3,3,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002422_frame107038,5,5,5,2,3,2,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002424_frame107042,6,6,6,3,3,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002430_frame107054,4,4,4,3,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002434_frame107062,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002439_frame107072,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002440_frame107074,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002445_frame107084,5,5,5,3,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002478_frame107150,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002492_frame107178,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002495_frame107184,4,4,4,2,2,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002496_frame107186,6,6,6,3,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002538_frame107270,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002542_frame107278,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002553_frame107300,4,4,4,2,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002557_frame107308,5,5,5,2,3,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002570_frame107334,7,7,7,5,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002571_frame107336,6,6,6,4,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002572_frame107338,5,5,5,3,2,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002573_frame107340,5,5,5,4,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002581_frame107356,7,7,7,4,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002584_frame107362,7,7,7,4,3,1,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002589_frame107372,10,10,10,6,4,0,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002590_frame107374,11,11,11,6,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002591_frame107376,11,11,11,6,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002592_frame107378,11,11,11,6,5,0,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002614_frame107422,6,6,6,1,5,3,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002615_frame107424,8,8,8,3,5,1,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002618_frame107430,9,9,9,3,6,1,6
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002626_frame107446,8,8,8,3,5,1,5
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002634_frame107462,5,5,5,3,2,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002637_frame107468,6,6,6,2,4,1,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002638_frame107470,6,6,6,2,4,1,4
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002648_frame107490,5,5,5,2,3,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002654_frame107502,5,5,5,1,4,1,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002662_frame107518,7,7,7,1,6,0,3
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002666_frame107526,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002670_frame107534,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002671_frame107536,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002681_frame107556,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002690_frame107574,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002691_frame107576,1,1,1,1,0,0,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002692_frame107578,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002694_frame107582,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002695_frame107584,2,2,2,1,1,0,1
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002697_frame107588,0,0,0,0,0,1,0
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002704_frame107602,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002710_frame107614,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002716_frame107626,3,3,3,1,2,0,2
baseline,ae128,uint6,moving_ego_pps200000_crowded_8loops_stride2_002717_frame107628,3,3,3,1,2,1,2
